deviceId,flowRuleCount,id,state,bytes,packets,duration,priority,tableId,appId,payload,selector,treatment
bmv2:127.0.0.1:9092#13,19,33000082be6c66,PENDING_ADD,379358,3871,970,10,0,org.onosproject.fwd,null,"IN_PORT:5, ETH_DST:00:00:00:00:00:02, ETH_SRC:00:00:00:00:00:03","DefaultTrafficTreatment{immediate=[OUTPUT:1], deferred=[], transition=None, meter=None, cleared=false, metadata=null}"
bmv2:127.0.0.1:9092#13,19,330000eced541a,PENDING_ADD,379064,3868,969,10,0,org.onosproject.fwd,null,"IN_PORT:2, ETH_DST:00:00:00:00:00:03, ETH_SRC:00:00:00:00:00:01","DefaultTrafficTreatment{immediate=[OUTPUT:5], deferred=[], transition=None, meter=None, cleared=false, metadata=null}"
bmv2:127.0.0.1:9092#13,19,100008287d0b3,PENDING_ADD,0,0,29,5,0,org.onosproject.core,null,"ETH_TYPE:arp","DefaultTrafficTreatment{immediate=[OUTPUT:CONTROLLER], deferred=[], transition=None, meter=None, cleared=false, metadata=null}"
bmv2:127.0.0.1:9092#13,19,10000cf176090,PENDING_ADD,184534,1883,979,5,0,org.onosproject.core,null,"ETH_TYPE:ipv4","DefaultTrafficTreatment{immediate=[OUTPUT:CONTROLLER], deferred=[], transition=None, meter=None, cleared=false, metadata=null}"
bmv2:127.0.0.1:9092#13,19,3a0000425e8b06,ADDED,0,0,0,100,1,org.onosproject.bmv2-ecmp-fabric,null,"EXTENSION:bmv2:127.0.0.1:9092#13/Bmv2ExtensionSelector{ecmp_metadata.groupId=00:01, ecmp_metadata.selector=00:02}","DefaultTrafficTreatment{immediate=[OUTPUT:3], deferred=[], transition=None, meter=None, cleared=false, metadata=null}"
bmv2:127.0.0.1:9092#13,19,3a00005413a40d,ADDED,0,0,0,100,1,org.onosproject.bmv2-ecmp-fabric,null,"EXTENSION:bmv2:127.0.0.1:9092#13/Bmv2ExtensionSelector{ecmp_metadata.groupId=00:01, ecmp_metadata.selector=00:03}","DefaultTrafficTreatment{immediate=[OUTPUT:4], deferred=[], transition=None, meter=None, cleared=false, metadata=null}"
bmv2:127.0.0.1:9092#13,19,3a00006897154f,ADDED,0,0,0,100,1,org.onosproject.bmv2-ecmp-fabric,null,"EXTENSION:bmv2:127.0.0.1:9092#13/Bmv2ExtensionSelector{ecmp_metadata.groupId=00:01, ecmp_metadata.selector=00:01}","DefaultTrafficTreatment{immediate=[OUTPUT:2], deferred=[], transition=None, meter=None, cleared=false, metadata=null}"
bmv2:127.0.0.1:9092#13,19,3a00009ae5f249,ADDED,0,0,0,100,1,org.onosproject.bmv2-ecmp-fabric,null,"EXTENSION:bmv2:127.0.0.1:9092#13/Bmv2ExtensionSelector{ecmp_metadata.groupId=00:01, ecmp_metadata.selector=00:00}","DefaultTrafficTreatment{immediate=[OUTPUT:1], deferred=[], transition=None, meter=None, cleared=false, metadata=null}"
bmv2:127.0.0.1:9093#21,15,100000fc6ff23,PENDING_ADD,106176,1264,979,40000,0,org.onosproject.core,null,"ETH_TYPE:bddp","DefaultTrafficTreatment{immediate=[OUTPUT:CONTROLLER], deferred=[], transition=None, meter=None, cleared=false, metadata=null}"
bmv2:127.0.0.1:9093#21,15,10000d2f47297,PENDING_ADD,106092,1263,979,40000,0,org.onosproject.core,null,"ETH_TYPE:lldp","DefaultTrafficTreatment{immediate=[OUTPUT:CONTROLLER], deferred=[], transition=None, meter=None, cleared=false, metadata=null}"
bmv2:127.0.0.1:9093#21,15,10000eb2ab30e,PENDING_ADD,0,0,29,40000,0,org.onosproject.core,null,"ETH_TYPE:arp","DefaultTrafficTreatment{immediate=[OUTPUT:CONTROLLER], deferred=[], transition=None, meter=None, cleared=false, metadata=null}"
bmv2:127.0.0.1:9093#21,15,3a00000950c70b,PENDING_ADD,0,0,0,100,0,org.onosproject.bmv2-ecmp-fabric,null,"ETH_DST:00:00:00:00:00:02, ETH_TYPE:ipv4","DefaultTrafficTreatment{immediate=[OUTPUT:3], deferred=[], transition=None, meter=None, cleared=false, metadata=null}"
bmv2:127.0.0.1:9093#21,15,3a0000323a03f2,PENDING_ADD,0,0,0,100,0,org.onosproject.bmv2-ecmp-fabric,null,"ETH_DST:00:00:00:00:00:01, ETH_TYPE:ipv4","DefaultTrafficTreatment{immediate=[EXTENSION:bmv2:127.0.0.1:9093#21/Bmv2ExtensionTreatment{ecmp_group(groupId=00:01, groupSize=00:02)}], deferred=[], transition=None, meter=None, cleared=false, metadata=null}"
bmv2:127.0.0.1:9093#21,15,3a00004e94f977,PENDING_ADD,0,0,0,100,0,org.onosproject.bmv2-ecmp-fabric,null,"ETH_DST:00:00:00:00:00:03, ETH_TYPE:ipv4","DefaultTrafficTreatment{immediate=[OUTPUT:4], deferred=[], transition=None, meter=None, cleared=false, metadata=null}"
bmv2:127.0.0.1:9093#21,15,3300000bc5e2fc,PENDING_ADD,379162,3869,969,10,0,org.onosproject.fwd,null,"IN_PORT:3, ETH_DST:00:00:00:00:00:01, ETH_SRC:00:00:00:00:00:02","DefaultTrafficTreatment{immediate=[OUTPUT:2], deferred=[], transition=None, meter=None, cleared=false, metadata=null}"
bmv2:127.0.0.1:9093#21,15,3300001aa63823,PENDING_ADD,379064,3868,969,10,0,org.onosproject.fwd,null,"IN_PORT:1, ETH_DST:00:00:00:00:00:02, ETH_SRC:00:00:00:00:00:01","DefaultTrafficTreatment{immediate=[OUTPUT:3], deferred=[], transition=None, meter=None, cleared=false, metadata=null}"
bmv2:127.0.0.1:9093#21,15,3300002b1ef0b9,PENDING_ADD,384650,3925,972,10,0,org.onosproject.fwd,null,"IN_PORT:3, ETH_DST:00:00:00:00:00:03, ETH_SRC:00:00:00:00:00:02","DefaultTrafficTreatment{immediate=[OUTPUT:4], deferred=[], transition=None, meter=None, cleared=false, metadata=null}"
bmv2:127.0.0.1:9093#21,15,3300006eef760b,PENDING_ADD,379358,3871,970,10,0,org.onosproject.fwd,null,"IN_PORT:4, ETH_DST:00:00:00:00:00:02, ETH_SRC:00:00:00:00:00:03","DefaultTrafficTreatment{immediate=[OUTPUT:3], deferred=[], transition=None, meter=None, cleared=false, metadata=null}"
bmv2:127.0.0.1:9093#21,15,330000ddb6318d,PENDING_ADD,379260,3870,970,10,0,org.onosproject.fwd,null,"IN_PORT:4, ETH_DST:00:00:00:00:00:01, ETH_SRC:00:00:00:00:00:03","DefaultTrafficTreatment{immediate=[OUTPUT:2], deferred=[], transition=None, meter=None, cleared=false, metadata=null}"
bmv2:127.0.0.1:9093#21,15,1000050852db2,PENDING_ADD,123970,1265,979,5,0,org.onosproject.core,null,"ETH_TYPE:ipv4","DefaultTrafficTreatment{immediate=[OUTPUT:CONTROLLER], deferred=[], transition=None, meter=None, cleared=false, metadata=null}"
bmv2:127.0.0.1:9093#21,15,10000aeeeecda,PENDING_ADD,0,0,29,5,0,org.onosproject.core,null,"ETH_TYPE:arp","DefaultTrafficTreatment{immediate=[OUTPUT:CONTROLLER], deferred=[], transition=None, meter=None, cleared=false, metadata=null}"
bmv2:127.0.0.1:9093#21,15,3a00003661d597,PENDING_ADD,0,0,0,100,1,org.onosproject.bmv2-ecmp-fabric,null,"EXTENSION:bmv2:127.0.0.1:9093#21/Bmv2ExtensionSelector{ecmp_metadata.groupId=00:01, ecmp_metadata.selector=00:00}","DefaultTrafficTreatment{immediate=[OUTPUT:1], deferred=[], transition=None, meter=None, cleared=false, metadata=null}"
